id_commune;code_region;population_municipale;population_comptee_a_part
60302;32;789;23
60303;32;196;1
60304;32;273;9
60305;32;334;4
60306;32;153;3
60307;32;638;10
60308;32;468;9
60309;32;873;21
60310;32;628;27
60311;32;238;2
60312;32;115;2
60313;32;2509;41
60314;32;324;5
60315;32;496;10
60316;32;243;7
60317;32;719;8
60318;32;667;13
60319;32;608;6
60320;32;258;3
60321;32;831;7
60322;32;322;5
60323;32;650;11
60324;32;877;11
60325;32;2300;64
60326;32;602;22
60327;32;1039;16
60328;32;309;9
60329;32;202;6
60330;32;1347;26
60331;32;442;6
60332;32;710;9
60333;32;1660;37
60334;32;870;14
60335;32;148;1
60336;32;192;3
60337;32;732;29
60338;32;4891;163
60339;32;363;9
60340;32;531;18
60341;32;2050;55
60342;32;4721;52
60343;32;626;23
60344;32;501;9
60345;32;190;2
60346;32;8784;231
60347;32;283;5
60348;32;514;9
60350;32;1382;24
60351;32;119;2
60352;32;163;2
60353;32;195;1
60354;32;35;1
60355;32;1175;51
60356;32;640;17
60357;32;551;7
60358;32;1008;26
60359;32;196;3
60360;32;7010;65
60361;32;591;20
60362;32;177;6
60363;32;221;1
60364;32;705;8
60365;32;422;5
60366;32;363;5
60367;32;333;8
60368;32;2604;59
60369;32;2004;36
60370;32;1311;14
60371;32;151;1
60372;32;662;16
60373;32;777;19
60374;32;2678;31
60375;32;399;10
60376;32;165;1
60377;32;290;8
60378;32;394;5
60379;32;614;15
60380;32;1604;24
60381;32;256;3
60382;32;8676;177
60383;32;538;12
60385;32;668;13
60386;32;480;8
60387;32;1475;10
60388;32;133;6
60389;32;245;2
60390;32;327;6
60391;32;230;3
60392;32;772;17
60393;32;613;13
60394;32;105;1
60395;32;14452;182
60396;32;631;5
60397;32;77;1
60398;32;2207;30
60399;32;239;18
60400;32;270;7
60401;32;787;33
60402;32;2327;62
60403;32;1814;31
60404;32;1474;36
60405;32;1147;16
60406;32;830;16
60407;32;218;2
60408;32;787;13
60409;32;2181;39
60410;32;247;8
60411;32;775;12
60412;32;677;12
60413;32;412;9
60414;32;13645;166
60415;32;137;9
60416;32;174;2
60418;32;412;13
60420;32;481;11
60421;32;401;7
60422;32;199;11
60423;32;1126;26
60424;32;264;4
60425;32;477;17
60426;32;245;2
60427;32;178;1
60428;32;643;27
60429;32;416;16
60430;32;1088;13
60431;32;542;11
60432;32;868;29
60433;32;987;20
60434;32;223;6
60435;32;490;4
60436;32;76;2
60437;32;82;0
60438;32;196;5
60439;32;5237;74
60440;32;609;16
60441;32;696;7
60442;32;147;2
60443;32;582;4
60444;32;159;5
60445;32;317;3
60446;32;4201;61
60447;32;656;14
60448;32;388;6
60449;32;280;4
60450;32;3970;44
60451;32;1645;28
60452;32;490;14
60454;32;959;31
60456;32;927;28
60457;32;155;2
60458;32;317;15
60459;32;206;3
60460;32;199;8
60461;32;189;24
60462;32;2829;44
60463;32;20780;362
60464;32;1092;16
60465;32;183;6
60466;32;250;3
60468;32;311;4
60469;32;363;9
60470;32;890;14
60471;32;13190;260
60472;32;119;1
60473;32;289;1
60474;32;285;5
60476;32;199;8
60477;32;1399;23
60478;32;356;9
60479;32;677;10
60480;32;551;17
60481;32;605;13
60482;32;3351;90
60483;32;528;52
60484;32;277;6
60485;32;240;5
60486;32;575;10
60487;32;332;15
60488;32;273;6
60489;32;1174;14
60490;32;372;14
60491;32;1833;210
60492;32;853;19
60493;32;506;11
60494;32;1882;41
60495;32;409;5
60496;32;162;1
60497;32;212;0
60498;32;528;3
60499;32;231;5
60500;32;3833;55
60501;32;1351;31
60502;32;99;4
60503;32;112;3
60504;32;1125;16
60505;32;849;21
60506;32;681;12
60507;32;451;10
60508;32;3242;74
60509;32;12602;122
60510;32;645;16
60511;32;398;12
60512;32;159;2
60513;32;3220;70
60514;32;242;1
60515;32;377;12
60516;32;411;3
60517;32;852;12
60518;32;207;4
60519;32;176;5
60520;32;222;8
60521;32;401;16
60522;32;316;3
60523;32;918;25
60524;32;2541;23
60525;32;127;5
60526;32;1071;13
60527;32;145;1
60528;32;129;2
60529;32;76;0
60530;32;217;9
60531;32;1920;39
60533;32;1700;28
60534;32;630;23
60535;32;331;6
60536;32;136;8
60537;32;3705;174
60538;32;306;4
60539;32;1548;21
60540;32;625;15
60541;32;356;12
60542;32;992;16
60543;32;119;1
60544;32;195;1
60545;32;531;8
60546;32;139;4
60547;32;627;17
60548;32;603;7
60549;32;220;6
60550;32;222;0
60551;32;299;7
60552;32;246;9
60553;32;273;7
60554;32;472;9
60555;32;53;0
60556;32;205;3
60557;32;308;6
60558;32;461;18
60559;32;829;9
60560;32;727;33
60561;32;196;6
60562;32;1594;27
60563;32;595;6
60564;32;280;3
60565;32;518;4
60566;32;205;3
60567;32;1165;29
60568;32;332;8
60569;32;188;9
60570;32;1563;24
60571;32;83;3
60572;32;296;9
60573;32;332;2
60574;32;623;16
60575;32;3344;44
60576;32;485;13
60577;32;1709;35
60578;32;1080;17
60579;32;322;7
60581;32;6055;46
60582;32;771;20
60583;32;356;9
60584;32;4678;99
60585;32;283;5
60586;32;1033;22
60587;32;1463;28
60588;32;375;6
60589;32;2847;115
60590;32;1243;24
60591;32;1556;63
60592;32;708;8
60593;32;139;2
60594;32;279;6
60595;32;438;3
60596;32;247;2
60597;32;1732;32
60598;32;1043;86
60599;32;291;5
60600;32;639;7
60601;32;1041;16
60602;32;59;6
60603;32;897;22
60604;32;267;2
60605;32;349;6
60608;32;104;1
60609;32;887;23
60610;32;768;13
60611;32;597;14
60612;32;14760;626
60613;32;344;7
60614;32;205;6
60615;32;134;1
60616;32;2739;33
60617;32;269;4
60618;32;283;10
60619;32;1166;26
60620;32;450;9
60621;32;142;1
60622;32;482;5
60623;32;982;80
60624;32;173;4
60625;32;570;12
60626;32;669;18
60627;32;259;3
60628;32;1067;22
60629;32;196;9
60630;32;186;3
60631;32;1077;24
60632;32;757;16
60633;32;418;2
60634;32;437;11
60635;32;1075;10
60636;32;4484;74
60637;32;513;5
60638;32;672;9
60639;32;1234;24
60640;32;172;1
60641;32;1725;49
60642;32;1068;32
60643;32;1371;14
60644;32;1935;31
60645;32;306;5
60646;32;1308;32
60647;32;2063;54
60648;32;324;4
60650;32;532;25
60651;32;1890;31
60652;32;929;10
60653;32;301;2
60654;32;267;5
60655;32;365;10
60656;32;286;3
60657;32;253;5
60658;32;691;10
60659;32;171;2
60660;32;403;11
60661;32;987;83
60662;32;505;13
60663;32;257;3
60664;32;453;11
60665;32;2884;62
60666;32;1135;26
60667;32;3813;53
60668;32;740;24
60669;32;489;13
60670;32;4707;115
60671;32;360;20
60672;32;273;13
60673;32;209;1
60674;32;615;31
60675;32;433;6
60676;32;758;16
60677;32;255;4
60678;32;1165;22
60679;32;155;6
60680;32;664;17
60681;32;466;18
60682;32;708;38
60683;32;394;16
60684;32;6434;64
60685;32;1012;9
60686;32;2318;57
60687;32;372;9
60688;32;161;1
60689;32;1390;58
60691;32;118;1
60692;32;146;2
60693;32;425;4
60695;32;1402;50
60697;32;34;1
60698;32;280;9
60699;32;165;5
60700;32;1187;21
60701;32;1283;8
60702;32;248;3
60703;32;870;17
61001;28;25870;752
61002;28;669;10
61005;28;281;6
61006;28;13395;353
61007;28;4217;85
61008;28;1268;45
61010;28;120;6
61011;28;416;14
61012;28;217;5
61013;28;136;0
61014;28;247;9
61015;28;262;7
61017;28;79;0
61018;28;62;1
61020;28;214;7
61021;28;102;4
61023;28;611;24
61024;28;600;14
61026;28;185;8
61028;28;457;11
61029;28;840;23
61030;28;272;4
61032;28;334;8
61034;28;204;7
61035;28;274;2
61036;28;204;0
61037;28;132;3
61038;28;1468;19
61039;28;129;1
61040;28;1074;30
61041;28;209;3
61043;28;1096;21
61044;28;451;16
61046;28;133;0
61048;28;125;4
61049;28;128;2
61050;28;592;22
61051;28;358;6
61052;28;188;4
61053;28;235;7
61054;28;253;4
61055;28;614;11
61056;28;166;1
61060;28;166;1
61061;28;1478;31
61062;28;91;2
61063;28;1517;41
61064;28;93;3
61066;28;107;5
61067;28;161;4
61068;28;207;1
61069;28;170;7
61070;28;815;26
61071;28;176;7
61072;28;203;4
61074;28;643;7
61075;28;1172;26
61076;28;134;6
61077;28;866;16
61078;28;714;48
61079;28;1770;24
61080;28;83;2
61081;28;889;25
61082;28;88;4
61084;28;170;4
61085;28;33;0
61086;28;107;0
61087;28;162;4
61088;28;46;1
61089;28;96;0
61091;28;892;22
61092;28;677;6
61093;28;1259;17
61094;28;589;17
61095;28;530;8
61096;28;3051;110
61097;28;517;15
61098;28;448;31
61099;28;247;8
61100;28;282;17
61101;28;202;9
61102;28;405;10
61103;28;173;1
61104;28;51;1
61105;28;186;7
61107;28;393;11
61108;28;168;4
61111;28;329;13
61113;28;63;1
61114;28;154;5
61116;28;2058;40
61117;28;2490;48
61118;28;123;5
61120;28;75;0
61121;28;293;8
61122;28;83;6
61123;28;221;5
61124;28;500;5
61126;28;509;10
61129;28;366;11
61130;28;458;13
61133;28;707;18
61137;28;132;5
61138;28;209;4
61139;28;303;11
61140;28;847;16
61141;28;410;17
61142;28;138;4
61143;28;2464;63
61145;28;4196;124
61146;28;398;5
61148;28;299;11
61149;28;387;8
61150;28;742;13
61151;28;394;11
61152;28;98;0
61153;28;2190;49
61156;28;537;14
61158;28;148;2
61159;28;70;1
61160;28;186;5
61162;28;160;3
61163;28;1545;22
61164;28;241;2
61165;28;746;14
61166;28;141;3
61167;28;3092;62
61168;28;5186;402
61169;28;14762;364
61170;28;196;3
61171;28;103;1
61176;28;143;2
61178;28;54;2
61180;28;84;1
61181;28;1811;59
61182;28;418;5
61183;28;141;3
61187;28;194;7
61188;28;91;5
61189;28;458;216
61190;28;74;1
61192;28;107;3
61193;28;282;3
61194;28;883;14
61195;28;192;4
61196;28;1565;51
61197;28;135;4
61198;28;134;0
61199;28;328;7
61202;28;464;11
61203;28;902;26
61206;28;252;4
61207;28;606;23
61208;28;617;15
61209;28;420;2
61210;28;248;9
61211;28;2162;54
61212;28;126;4
61213;28;275;10
61214;28;7961;239
61215;28;356;7
61216;28;192;3
61217;28;53;1
61218;28;1793;54
61219;28;158;1
61221;28;450;8
61222;28;759;20
61224;28;452;6
61225;28;29;0
61227;28;145;3
61228;28;770;16
61229;28;126;4
61230;28;2985;50
61232;28;1118;39
61233;28;228;7
61234;28;1129;37
61237;28;316;1
61238;28;88;1
61240;28;368;4
61241;28;411;11
61242;28;223;10
61243;28;1388;43
61244;28;269;12
61248;28;520;8
61251;28;155;6
61252;28;136;4
61255;28;533;12
61256;28;153;5
61257;28;119;2
61258;28;670;11
61259;28;73;0
61260;28;539;10
61261;28;169;3
61262;28;112;1
61263;28;207;7
61264;28;54;1
61265;28;165;4
61266;28;76;0
61267;28;205;3
61268;28;110;5
61269;28;484;8
61271;28;86;0
61272;28;22;1
61273;28;52;3
61274;28;238;6
61275;28;772;19
61276;28;156;6
61277;28;281;6
61278;28;1854;54
61279;28;611;15
61281;28;255;7
61283;28;283;9
61284;28;222;2
61286;28;79;0
61287;28;720;19
61288;28;519;7
61289;28;50;0
61290;28;131;4
61291;28;63;0
61292;28;654;9
61293;28;3775;296
61294;28;1153;27
61295;28;162;2
61297;28;732;10
61298;28;314;11
61300;28;383;8
61301;28;212;1
61302;28;136;3
61303;28;517;13
61304;28;301;6
61307;28;227;2
61308;28;206;4
61309;28;2022;63
61310;28;446;30
61314;28;669;17
61316;28;115;3
61317;28;179;5
61319;28;263;7
61321;28;420;6
61322;28;108;2
61323;28;128;2
61324;28;1162;14
61326;28;308;6
61327;28;341;11
61328;28;268;5
61329;28;639;11
61330;28;185;3
61331;28;137;2
61332;28;315;43
61333;28;174;4
61336;28;103;7
61339;28;2140;32
61341;28;1647;55
61342;28;1406;30
61344;28;1036;13
61345;28;1903;42
61346;28;203;6
61347;28;176;0
61348;28;372;6
61349;28;161;3
61350;28;160;8
61351;28;133;4
61352;28;175;5
61357;28;200;3
61358;28;225;5
61360;28;91;2
61361;28;173;6
61362;28;543;19
61363;28;58;2
61365;28;406;9
61366;28;134;2
61367;28;131;2
61369;28;1026;37
61370;28;150;2
61371;28;135;2
61372;28;115;4
61373;28;245;8
61374;28;96;4
61375;28;1190;36
61376;28;864;18
61379;28;233;5
61381;28;59;5
61382;28;1128;19
61384;28;256;2
61385;28;338;8
61386;28;442;31
61387;28;539;18
61388;28;157;2
61389;28;1041;23
61390;28;158;1
61391;28;3152;113
61392;28;142;4
61393;28;135;5
61394;28;797;20
61395;28;238;7
61396;28;80;5
61397;28;3780;132
61398;28;59;1
61399;28;73;3
61400;28;361;7
61401;28;106;4
61402;28;307;8
61404;28;629;21
61405;28;531;12
61406;28;316;5
61407;28;698;13
61408;28;329;9
61411;28;280;11
61412;28;676;15
61413;28;138;4
61414;28;888;21
61415;28;319;6
61416;28;77;1
61418;28;417;11
61419;28;216;7
61420;28;88;1
61421;28;661;18
61422;28;617;15
61423;28;642;27
61424;28;199;4
61425;28;145;2
61426;28;562;17
61427;28;194;4
61429;28;784;16
61432;28;607;22
61433;28;284;8
61435;28;272;4
61436;28;235;2
61438;28;174;5
61439;28;121;4
61440;28;828;35
61442;28;218;6
61443;28;689;15
61444;28;119;3
61445;28;668;10
61446;28;155;5
61447;28;1404;20
61448;28;431;6
61450;28;72;1
61451;28;311;6
61452;28;175;0
61453;28;245;7
61454;28;598;16
61456;28;1670;49
61457;28;479;8
61459;28;308;6
61460;28;960;10
61461;28;127;3
61462;28;1039;34
61463;28;1726;34
61464;28;4198;444
61466;28;1478;39
61467;28;338;11
61472;28;305;12
61473;28;267;6
61474;28;3700;80
61475;28;668;15
61476;28;276;5
61479;28;157;4
61480;28;232;5
61481;28;75;3
61482;28;381;9
61483;28;2732;51
61484;28;3432;73
61485;28;198;7
61486;28;4882;87
61487;28;299;4
61488;28;90;2
61490;28;302;1
61491;28;3092;50
61492;28;119;4
61493;28;60;5
61494;28;1235;66
61497;28;1768;29
61498;28;101;4
61499;28;146;3
61500;28;124;4
61501;28;423;5
61502;28;99;0
61503;28;196;4
61505;28;214;6
61507;28;282;5
61508;28;3116;87
61510;28;231;4
61512;28;106;3
62001;32;1877;38
62002;32;229;3
62003;32;604;22
62004;32;7957;108
62005;32;971;5
62006;32;311;5
62007;32;798;5
62008;32;808;11
62009;32;274;7
62010;32;250;0
62011;32;654;16
62012;32;255;4
62013;32;1899;35
62014;32;9691;265
62015;32;238;2
62016;32;190;5
62017;32;203;1
62018;32;267;5
62019;32;3923;42
62020;32;624;11
62021;32;383;1
62022;32;314;10
62023;32;2890;30
62024;32;984;12
62025;32;1946;30
62026;32;117;9
62027;32;221;0
62028;32;628;8
62029;32;467;1
62030;32;300;4
62031;32;1554;23
62032;32;4698;57
62033;32;4377;25
62034;32;2143;14
62035;32;5836;46
62036;32;748;17
62037;32;2751;87
62038;32;4403;47
62039;32;862;17
62040;32;9584;127
62041;32;41694;788
62042;32;1045;13
62043;32;2027;28
62044;32;784;8
62045;32;1472;19
62046;32;742;6
62047;32;151;1
62048;32;10272;44
62049;32;530;2
62050;32;1562;16
62051;32;4678;32
62052;32;454;13
62053;32;662;6
62054;32;588;7
62055;32;534;8
62056;32;634;5
62057;32;5434;53
62058;32;199;5
62059;32;289;14
62060;32;2572;24
62061;32;292;7
62062;32;54;1
62063;32;1833;31
62064;32;166;2
62065;32;17625;139
62066;32;35;2
62067;32;619;4
62068;32;325;7
62069;32;310;8
62070;32;260;5
62071;32;405;7
62072;32;227;3
62073;32;1423;25
62074;32;232;8
62075;32;1294;30
62076;32;218;1
62077;32;366;6
62078;32;1227;10
62079;32;88;0
62080;32;3748;319
62081;32;477;10
62082;32;312;4
62083;32;7544;44
62084;32;212;8
62085;32;135;5
62086;32;385;7
62087;32;1002;22
62088;32;328;6
62089;32;394;13
62090;32;129;5
62091;32;87;1
62092;32;403;3
62093;32;229;0
62094;32;409;4
62095;32;241;1
62096;32;571;3
62097;32;1002;14
62099;32;5552;62
62100;32;2089;27
62101;32;138;1
62102;32;275;3
62103;32;130;2
62104;32;432;7
62105;32;566;16
62106;32;203;6
62107;32;356;9
62108;32;13482;331
62109;32;220;1
62111;32;283;79
62112;32;516;8
62113;32;487;12
62114;32;168;4
62115;32;467;18
62116;32;184;1
62117;32;916;14
62118;32;143;4
62119;32;25039;349
62120;32;467;8
62121;32;173;4
62122;32;357;4
62123;32;539;4
62124;32;453;5
62125;32;460;14
62126;32;9219;160
62127;32;388;11
62128;32;4305;47
62129;32;97;2
62130;32;651;13
62131;32;343;3
62132;32;4885;40
62133;32;8177;41
62134;32;111;2
62135;32;307;3
62137;32;98;1
62138;32;716;13
62139;32;4944;133
62140;32;501;5
62141;32;877;13
62142;32;160;7
62143;32;49;1
62144;32;465;7
62145;32;444;6
62146;32;274;0
62147;32;410;5
62148;32;819;9
62149;32;245;8
62150;32;499;7
62151;32;512;10
62152;32;244;3
62153;32;645;7
62154;32;676;14
62155;32;639;14
62156;32;559;13
62157;32;79;3
62158;32;582;13
62160;32;40251;436
62161;32;786;5
62162;32;606;6
62163;32;248;3
62164;32;1141;18
62165;32;233;5
62166;32;624;7
62167;32;253;4
62168;32;845;12
62169;32;238;6
62170;32;2372;93
62171;32;131;2
62172;32;360;3
62173;32;5088;63
62174;32;1290;13
62175;32;159;5
62176;32;655;18
62177;32;855;22
62178;32;21903;367
62179;32;412;7
62180;32;291;6
62181;32;1445;90
62182;32;235;7
62183;32;765;4
62184;32;282;3
62185;32;235;1
62186;32;12156;77
62187;32;183;2
62188;32;2833;31
62189;32;133;2
62190;32;1257;19
62191;32;732;3
62192;32;431;7
62193;32;72509;625
62194;32;5507;33
62195;32;1540;20
62196;32;614;11
62197;32;1779;16
62198;32;342;10
62199;32;663;126
62200;32;1229;13
62201;32;2730;40
62202;32;667;98
62203;32;449;11
62204;32;1942;37
62205;32;1273;27
62206;32;289;15
62207;32;551;22
62208;32;71;2
62209;32;154;10
62211;32;220;4
62212;32;505;11
62213;32;780;11
62214;32;588;11
62215;32;17557;103
62216;32;207;2
62217;32;2744;15
62218;32;337;8
62219;32;159;4
62220;32;449;6
62221;32;249;5
62222;32;159;2
62223;32;291;5
62224;32;2831;27
62225;32;606;11
62227;32;188;2
62228;32;327;3
62229;32;793;16
62230;32;971;13
62231;32;131;0
62232;32;904;15
62233;32;1125;14
62234;32;222;4
62235;32;2485;89
62236;32;341;9
62237;32;505;10
62238;32;84;1
62239;32;2602;34
62240;32;2302;17
62241;32;310;5
62242;32;96;5
62243;32;125;3
62244;32;5430;206
62245;32;760;7
62246;32;154;0
62247;32;604;11
62248;32;469;6
62249;32;8104;39
62250;32;10554;96
62251;32;512;191
62252;32;2677;71
62253;32;71;0
62254;32;602;15
62255;32;793;15
62256;32;152;2
62257;32;470;10
62258;32;266;5
62259;32;1970;24
62260;32;330;3
62261;32;5059;93
62262;32;1746;23
62263;32;5681;112
62264;32;1346;4
62265;32;1183;16
62266;32;89;2
62267;32;395;6
62268;32;4875;39
62269;32;733;11
62270;32;6963;40
62271;32;834;17
62272;32;311;2
62273;32;618;9
62274;32;5928;44
62275;32;303;7
62276;32;5680;46
62277;32;2926;12
62278;32;615;19
62279;32;1347;125
62280;32;329;2
62281;32;387;6
62282;32;180;0
62283;32;134;0
62284;32;1685;19
62285;32;492;9
62286;32;506;4
62288;32;2165;44
62289;32;704;21
62290;32;381;7
62291;32;2840;31
62292;32;876;15
62293;32;234;5
62295;32;1623;27
62296;32;281;2
62297;32;3696;46
62298;32;548;10
62299;32;248;5
62300;32;2662;35
62301;32;80;1
62302;32;234;2
62303;32;245;6
62304;32;332;2
62306;32;392;3
62307;32;217;9
62308;32;476;10
62309;32;1632;21
62310;32;1755;19
62311;32;2039;10
62312;32;292;6
62313;32;917;6
62314;32;364;2
62315;32;348;9
62316;32;196;6
62317;32;454;3
62318;32;10912;113
62319;32;258;3
62320;32;311;8
62321;32;4625;26
62322;32;114;1
62323;32;1203;21
62324;32;590;14
62325;32;961;20
62326;32;244;5
62327;32;609;4
62328;32;909;10
62329;32;1768;20
62330;32;1283;24
62331;32;1024;20
62332;32;508;10
62333;32;387;6
62334;32;868;16
62335;32;516;5
62336;32;480;7
62337;32;222;5
62338;32;2698;55
62339;32;111;1
62340;32;883;7
62341;32;420;8
62342;32;105;1
62343;32;265;2
62344;32;108;3
62345;32;99;1
62346;32;214;4
62347;32;129;3
62348;32;165;2
62349;32;1609;23
62350;32;1131;20
62351;32;6434;38
62352;32;106;2
62353;32;236;6
62354;32;870;17
62355;32;581;5
62356;32;797;8
62357;32;71;1
62358;32;228;6
62359;32;580;13
62360;32;1389;14
62361;32;3423;56
62362;32;240;3
62363;32;382;9
62364;32;2352;242
62365;32;201;0
62366;32;312;7
62367;32;830;37
62368;32;203;0
62369;32;784;17
62370;32;125;1
62371;32;2030;45
62372;32;150;3
62373;32;1040;11
62374;32;153;8
62375;32;91;1
62376;32;2508;38
62377;32;956;7
62378;32;200;4
62379;32;326;8
62380;32;347;1
62381;32;132;2
62382;32;652;13
62383;32;1386;19
62384;32;646;8
62385;32;385;5
62386;32;6799;32
62387;32;360;10
62388;32;297;1
62389;32;30;2
62390;32;1531;44
62391;32;1399;14
62392;32;361;9
62393;32;1097;21
62395;32;133;4
62396;32;15;1
62397;32;5618;79
62398;32;273;12
62399;32;659;14
62400;32;4837;37
62401;32;4398;33
62402;32;313;6
62403;32;1206;15
62404;32;203;2
62405;32;481;10
62406;32;263;8
62407;32;959;13
62408;32;1457;18
62409;32;195;3
62410;32;182;6
62411;32;53;0
62412;32;1209;6
62413;32;12237;92
62414;32;219;2
62415;32;435;9
62416;32;216;1
62418;32;312;8
62419;32;179;1
62421;32;405;11
62422;32;520;6
62423;32;1720;30
62424;32;314;11
62425;32;137;4
62426;32;183;2
62427;32;25992;374
62428;32;524;7
62429;32;287;4
62430;32;166;2
62432;32;398;8
62433;32;87;6
62434;32;141;5
62435;32;106;1
62436;32;164;3
62437;32;307;7
62438;32;533;8
62439;32;424;3
62440;32;1200;21
62441;32;209;2
62442;32;565;5
62443;32;6245;41
62444;32;228;6
62445;32;823;17
62446;32;718;22
62447;32;2216;14
62448;32;1902;28
62449;32;159;6
62450;32;231;6
62451;32;498;10
62452;32;1360;36
62453;32;126;3
62454;32;2400;47
62455;32;112;1
62456;32;710;12
62457;32;7110;57
62458;32;1147;13
62459;32;238;4
62460;32;272;7
62461;32;884;10
62462;32;144;5
62463;32;443;37
62464;32;3405;18
62465;32;222;0
62466;32;232;1
62467;32;180;0
62468;32;218;2
62469;32;593;7
62470;32;86;0
62471;32;1066;22
62472;32;161;6
62473;32;8717;78
62474;32;1160;21
62475;32;248;3
62476;32;1049;11
62477;32;729;17
62478;32;279;5
62479;32;1660;14
62480;32;2893;22
62481;32;154;3
62483;32;247;2
62484;32;323;6
62485;32;369;1
62486;32;1062;14
62487;32;1268;22
62488;32;769;20
62489;32;3471;29
62490;32;276;3
62491;32;4979;83
62492;32;243;3
62493;32;233;4
62494;32;47;1
62495;32;331;6
62496;32;234;6
62497;32;7248;50
62498;32;31461;187
62499;32;287;8
62500;32;409;3
62501;32;219;2
62502;32;4728;73
62503;32;293;6
62504;32;256;7
62505;32;498;9
62506;32;1625;20
62507;32;295;6
62508;32;380;10
62509;32;330;5
62510;32;30112;363
62511;32;141;1
62512;32;574;15
62513;32;190;6
62514;32;247;3
62515;32;521;17
62516;32;9810;88
62517;32;196;6
62518;32;165;1
62519;32;605;8
62520;32;2396;58
62521;32;206;4
62522;32;271;3
62523;32;5366;52
62524;32;1487;18
62525;32;10563;519
62526;32;144;2
62527;32;253;6
62528;32;6879;62
62529;32;1568;18
62530;32;535;9
62531;32;950;19
62532;32;1291;13
62533;32;146;3
62534;32;3601;74
62535;32;154;8
62536;32;643;5
62537;32;108;4
62538;32;444;9
62539;32;242;3
62540;32;1707;15
62541;32;121;4
62542;32;202;4
62543;32;2004;32
62544;32;182;1
62545;32;147;0
62546;32;296;16
62547;32;62;1
62548;32;10529;125
62549;32;1079;64
62550;32;1099;20
62551;32;237;2
62552;32;1030;8
62553;32;284;6
62554;32;105;0
62555;32;5542;26
62556;32;308;4
62557;32;2457;55
62558;32;176;1
62559;32;964;14
62560;32;5083;61
62561;32;194;1
62562;32;174;3
62563;32;8033;42
62564;32;469;9
62565;32;77;0
62566;32;670;17
62567;32;637;9
62568;32;716;10
62569;32;662;6
62570;32;11267;69
62571;32;3401;70
62572;32;624;10
62573;32;3748;23
62574;32;232;5
62576;32;144;0
62577;32;81;2
62578;32;95;2
62579;32;550;5
62580;32;515;11
62581;32;298;3
62582;32;647;37
62583;32;568;9
62584;32;1337;33
62585;32;399;5
62586;32;451;5
62587;32;10180;54
62588;32;1935;124
62589;32;1014;20
62590;32;61;0
62591;32;209;5
62592;32;557;12
62593;32;91;0
62594;32;307;3
62595;32;1131;29
62596;32;243;5
