id_bien;id_commune;type_local;surface_carrez;surface_reelle;nombre_pieces
21919;92012;Appartement;38,73;36;2
21920;92022;Appartement;28,3;26;1
21921;92022;Appartement;75,2;75;4
21922;92012;Appartement;14,59;10;1
21923;92012;Appartement;18,06;20;1
21924;92012;Appartement;55,61;54;3
21925;92076;Appartement;52,91;32;3
21926;92012;Appartement;58,2;55;3
21927;92012;Appartement;26,07;29;1
21928;92012;Appartement;21,81;21;1
21929;92012;Appartement;32,34;32;2
21930;92064;Appartement;64,16;61;3
21931;92012;Appartement;63,2;63;2
21932;92012;Appartement;50,07;48;3
21933;92012;Appartement;51,64;51;3
21934;92072;Appartement;41,39;47;2
21935;92012;Appartement;37,47;37;1
21936;92012;Appartement;29,71;25;2
21937;92048;Appartement;69,55;70;2
21938;92012;Appartement;112,11;111;4
21939;92048;Appartement;31,58;32;1
21940;92072;Maison;132,22;140;6
21941;92064;Maison;57,95;60;2
21942;92072;Appartement;28,3;28;1
21943;92048;Appartement;55,21;58;3
21944;92076;Appartement;24,2;24;2
21945;92012;Appartement;47,65;50;2
21946;92012;Appartement;22,41;33;2
21947;92012;Appartement;80,1;99;3
21948;92012;Appartement;77,6;90;4
21949;92022;Appartement;73,01;66;4
21950;92048;Appartement;59;71;4
21951;92048;Appartement;33,35;35;2
21952;92012;Appartement;18,63;21;1
21953;92072;Appartement;38,81;40;2
21954;92012;Appartement;48,09;47;3
21955;92064;Appartement;34,75;21;1
21956;92072;Appartement;68,91;147;6
21957;92012;Appartement;42,56;44;2
21958;92048;Appartement;33,82;33;3
21959;92012;Appartement;97,65;93;4
21960;92012;Maison;20,05;22;1
21961;92048;Appartement;83,34;83;4
21962;92012;Appartement;139,17;90;4
21963;92064;Appartement;94,8;95;4
21964;92012;Appartement;84,42;73;5
21965;92072;Appartement;78,26;79;4
21966;92077;Appartement;40,19;41;2
21967;92012;Appartement;32,61;32;2
21968;92033;Appartement;72,16;74;3
21969;92012;Appartement;64,96;59;3
21970;92048;Appartement;55,68;56;3
21971;92012;Appartement;59,28;59;2
21972;92012;Appartement;42,3;40;2
21973;92064;Appartement;63,09;65;3
21974;92064;Appartement;123,35;125;5
21975;92012;Appartement;60,3;51;3
21976;92077;Appartement;65,67;86;1
21977;92077;Appartement;65,67;64;3
21978;92022;Appartement;62,81;62;3
21979;92012;Appartement;70,21;76;3
21980;92012;Appartement;45,42;45;2
21981;92064;Appartement;71,99;72;3
21982;92012;Appartement;53,33;54;2
21983;92012;Appartement;37,07;45;2
21984;92048;Appartement;36,11;37;1
21985;92048;Appartement;56,57;56;3
21986;92012;Appartement;64,03;62;3
21987;92048;Appartement;53,01;61;3
21988;92012;Appartement;30,87;34;2
21989;92012;Appartement;37,46;37;2
21990;92033;Appartement;28,77;26;1
21991;92048;Appartement;62,53;62;3
21992;92012;Appartement;62,76;42;2
21993;92033;Appartement;71,86;75;3
21994;92072;Appartement;40,93;48;2
21995;92019;Appartement;41,1;42;2
21996;92014;Appartement;59,53;58;2
21997;92040;Appartement;90,84;91;3
21998;92049;Appartement;58,03;58;3
21999;92032;Appartement;23,95;20;1
22000;92023;Appartement;43,12;43;2
22001;92014;Appartement;74,52;73;4
22002;92014;Appartement;71,7;70;3
22003;92002;Maison;92,51;83;5
22004;92049;Appartement;38,35;37;2
22005;92049;Appartement;29,93;31;2
22006;92049;Appartement;56,89;53;2
22007;92032;Appartement;55,15;56;3
22008;92002;Appartement;38,39;38;2
22009;92075;Appartement;65,63;65;4
22010;92049;Appartement;61,05;72;3
22011;92075;Appartement;44,17;43;2
22012;92019;Appartement;85,65;86;4
22013;92049;Appartement;53,6;50;3
22014;92014;Appartement;82,24;81;4
22015;92071;Appartement;61,03;61;3
22016;92040;Maison;70;55;3
22017;92071;Appartement;51,49;51;3
22018;92075;Appartement;33,09;32;2
22019;92023;Appartement;52,56;56;3
22020;92019;Appartement;56,2;60;3
22021;92049;Appartement;41,94;42;4
22022;92060;Appartement;68,51;67;3
22023;92075;Appartement;27,48;25;1
22024;92032;Appartement;51,45;51;3
22025;92020;Appartement;38,53;39;2
22026;92060;Appartement;63,82;65;3
22027;92019;Appartement;40,89;40;2
22028;92020;Appartement;63,37;65;3
22029;92075;Appartement;40,93;49;3
22030;92019;Maison;81,4;75;4
22031;92049;Appartement;22,51;25;1
22032;92075;Appartement;26,64;29;1
22033;92023;Appartement;103,42;99;4
22034;92002;Appartement;64,26;64;3
22035;92007;Appartement;39,69;38;2
22036;92075;Appartement;151,74;147;5
22037;92040;Appartement;29,26;27;3
22038;92014;Appartement;76,85;77;1
22039;92075;Appartement;19,77;21;1
22040;92023;Appartement;40,8;74;3
22041;92014;Appartement;74,1;74;4
22042;92014;Appartement;11,08;14;1
22043;92049;Appartement;57,25;56;3
22044;92002;Appartement;87,01;96;4
22045;92002;Appartement;44,95;82;4
22046;92075;Appartement;56,21;54;3
22047;92049;Appartement;20,52;20;1
22048;92075;Appartement;22,9;23;2
22049;92007;Maison;115,42;90;4
22050;92075;Appartement;22,23;19;1
22051;92075;Appartement;29,17;30;1
22052;92049;Appartement;29,24;35;1
22053;92040;Appartement;25,73;32;2
22054;92075;Appartement;57,11;60;3
22055;92023;Appartement;69,65;69;2
22056;92040;Appartement;43,02;43;2
22057;92020;Appartement;52,7;53;2
22058;92019;Appartement;31,85;40;1
22059;92060;Appartement;79,17;79;4
22060;92023;Appartement;43,4;44;2
22061;92032;Appartement;72,62;74;4
22062;92032;Appartement;89,32;90;4
22063;92020;Appartement;42,97;44;2
22064;92040;Appartement;23,16;22;1
22065;92071;Appartement;138,26;147;6
22066;92040;Appartement;13,05;14;1
22067;92007;Appartement;24,46;24;1
22068;92007;Appartement;19,5;35;1
22069;92040;Appartement;37,25;38;2
22070;92023;Appartement;18,41;20;1
22071;92060;Appartement;80;81;4
22072;92060;Appartement;39,04;38;2
22073;92007;Appartement;38,31;39;2
22074;92049;Appartement;41,55;42;2
22075;92075;Appartement;48,9;48;2
22076;92019;Appartement;83,74;83;4
22077;92071;Appartement;132,42;84;3
22078;92014;Appartement;67,25;67;3
22079;92014;Appartement;55,81;56;3
22080;92049;Appartement;29,77;30;1
22081;92040;Appartement;24,57;24;1
22082;92020;Appartement;46,72;54;2
22083;92014;Appartement;8,09;10;1
22084;92040;Appartement;55,19;17;1
22085;92046;Appartement;36,08;36;2
22086;92049;Appartement;12,05;12;1
22087;92002;Appartement;77,49;75;3
22088;92049;Appartement;40,57;40;2
22089;92020;Appartement;30,42;30;1
22090;92023;Appartement;83,55;87;4
22091;92040;Appartement;24,89;25;2
22092;92007;Appartement;85,39;85;4
22093;92075;Appartement;73,88;75;3
22094;92002;Appartement;62,02;62;3
22095;92002;Appartement;48,96;49;2
22096;92014;Appartement;19,2;20;1
22097;92040;Appartement;18,03;18;1
22098;92020;Appartement;44,62;39;2
22099;92014;Appartement;65,92;65;4
22100;92049;Appartement;20,04;17;1
22101;92019;Appartement;78,45;72;4
22102;92023;Appartement;43,4;40;2
22103;92014;Appartement;60,85;65;3
22104;92040;Appartement;19,77;20;1
22105;92002;Appartement;95,27;95;4
22106;92049;Appartement;26,36;27;1
22107;92002;Appartement;45,72;46;2
22108;92002;Appartement;24,86;28;1
22109;92020;Appartement;73,53;71;3
22110;92002;Appartement;90,86;91;3
22111;92020;Appartement;67,23;67;3
22112;92019;Appartement;62,46;59;4
22113;92046;Appartement;69,13;39;2
22114;92040;Appartement;65,95;66;2
22115;92049;Appartement;49,03;49;2
22116;92023;Appartement;45,24;45;3
22117;92040;Appartement;80,89;79;3
22118;92075;Appartement;62,53;63;3
22119;92060;Appartement;49,11;51;3
22120;92023;Appartement;65,24;65;4
22121;92049;Appartement;18,76;20;1
22122;92040;Appartement;49,06;48;2
22123;92032;Appartement;52,62;54;3
22124;92049;Appartement;96,02;85;4
22125;92060;Appartement;45,05;44;1
22126;92020;Appartement;40,01;44;2
22127;92060;Appartement;42,23;41;2
22128;92040;Appartement;62,76;63;3
22129;92023;Appartement;58,05;50;4
22130;92071;Appartement;79,8;80;5
22131;92075;Appartement;55,87;54;3
22132;92046;Appartement;63,73;61;3
22133;92075;Appartement;27,25;27;1
22134;92040;Appartement;98,84;98;4
22135;92007;Appartement;36,71;36;2
22136;92023;Appartement;32,48;33;2
22137;92075;Appartement;25,87;27;1
22138;92071;Appartement;63,58;70;3
22139;92040;Appartement;25,05;29;1
22140;92020;Appartement;26,93;27;2
22141;92040;Appartement;45;45;2
22142;92040;Appartement;54,2;64;3
22143;92040;Appartement;71,6;63;3
22144;92040;Appartement;49,17;49;2
22145;92020;Appartement;71,87;74;3
22146;92007;Appartement;113,8;110;5
22147;92019;Appartement;90,18;96;3
22148;92020;Appartement;44,83;44;2
22149;92019;Appartement;77,2;76;4
22150;92002;Appartement;64,39;63;3
22151;92049;Appartement;23,19;21;1
22152;92014;Appartement;61,05;61;4
22153;92046;Appartement;55,62;58;3
22154;92046;Maison;121,54;120;5
22155;92023;Appartement;39,26;38;2
22156;92049;Appartement;56,28;57;3
22157;92002;Appartement;63,83;64;3
22158;92060;Appartement;49,91;49;2
22159;92049;Appartement;61,11;59;3
22160;92075;Appartement;54,37;53;3
22161;92046;Appartement;37,6;37;3
22162;92046;Appartement;83,35;83;4
22163;92040;Appartement;89,51;89;4
22164;92075;Appartement;51,74;52;2
22165;92040;Appartement;50,67;51;3
22166;92020;Appartement;24,04;24;1
22167;92040;Appartement;27,77;27;1
22168;92040;Appartement;53,41;54;3
22169;92007;Appartement;48,31;48;2
22170;92020;Appartement;83,07;80;4
22171;92019;Appartement;64,03;64;3
22172;92075;Appartement;31,14;35;2
22173;92002;Appartement;89,3;90;4
22174;92040;Appartement;31,46;31;2
22175;92060;Appartement;29,31;29;1
22176;92049;Appartement;18,11;18;1
22177;92040;Appartement;82,16;82;4
22178;92049;Appartement;72,42;75;4
22179;92071;Appartement;12,07;10;1
22180;92071;Appartement;77,47;76;4
22181;92075;Appartement;29,1;30;2
22182;92075;Appartement;74,18;76;3
22183;92019;Appartement;17,54;17;1
22184;92002;Appartement;27,4;28;1
22185;92075;Appartement;32,31;35;2
22186;92046;Appartement;44,56;46;2
22187;92049;Appartement;73,79;47;2
22188;92049;Appartement;70;42;1
22189;92019;Appartement;62,37;63;3
22190;92020;Appartement;90,34;89;4
22191;92075;Appartement;72,31;71;3
22192;92071;Appartement;91,56;92;5
22193;92075;Appartement;35,74;42;1
22194;92040;Appartement;46,4;35;3
22195;92046;Appartement;88,06;97;4
22196;92014;Appartement;109,15;110;5
22197;92032;Appartement;56,17;65;3
22198;92023;Appartement;92,41;91;4
22199;92002;Appartement;72,06;70;4
22200;92060;Appartement;64,54;63;3
22201;92075;Appartement;69,1;73;3
22202;92023;Appartement;37,33;35;2
22203;92046;Appartement;52,97;54;2
22204;92002;Appartement;71,2;72;3
22205;92040;Appartement;72,42;73;3
22206;92014;Appartement;50,7;52;3
22207;92007;Appartement;60,03;64;3
22208;92040;Appartement;53,33;60;3
22209;92019;Appartement;100,1;104;5
22210;92049;Appartement;47,93;48;2
22211;92007;Appartement;47,9;48;3
22212;92040;Appartement;46,07;46;2
22213;92020;Appartement;64,6;65;4
22214;92040;Appartement;29,08;28;1
22215;92002;Appartement;36,98;41;2
22216;92014;Appartement;45,62;47;2
22217;92075;Appartement;49,68;49;2
22218;92049;Appartement;50,03;51;3
22219;92040;Appartement;90,33;80;5
22220;92007;Appartement;79,7;73;4
22221;92020;Appartement;66,23;80;3
22222;92049;Appartement;70,02;70;4
22223;92040;Appartement;38,1;46;2
22224;92049;Appartement;69,78;68;4
22225;92020;Appartement;51,07;51;2
22226;92023;Appartement;12,32;12;1
22227;92020;Maison;96,02;72;4
22228;92046;Appartement;23,11;23;1
22229;92023;Maison;100,88;56;3
22230;92046;Appartement;29,26;30;2
22231;92049;Appartement;58,02;54;3
22232;92032;Appartement;90,1;90;4
22233;92046;Appartement;27,16;27;2
22234;92040;Appartement;61,79;61;3
22235;92046;Appartement;48,45;48;3
22236;92040;Appartement;33,13;32;1
22237;92023;Appartement;23,35;22;2
22238;92046;Appartement;44,89;42;3
22239;92014;Appartement;25,46;26;1
22240;92060;Appartement;97,15;100;5
22241;92007;Appartement;37,78;39;2
22242;92075;Appartement;53,67;56;3
22243;92049;Appartement;54,52;53;3
22244;92020;Appartement;61;43;2
22245;92049;Appartement;33,53;33;1
22246;92071;Appartement;110,46;110;4
22247;92071;Appartement;39,36;38;2
22248;92020;Appartement;41,36;41;2
22249;92023;Appartement;65,73;65;4
22250;92019;Appartement;84,02;81;4
22251;92002;Appartement;27,81;27;2
22252;92007;Appartement;50,71;55;3
22253;92019;Appartement;32,18;31;1
22254;92023;Appartement;56,9;54;3
22255;92049;Appartement;67,66;67;3
22256;92023;Appartement;38,71;35;3
22257;92075;Appartement;52,33;54;3
22258;92060;Appartement;92,21;90;4
22259;92002;Appartement;118,87;124;4
22260;92020;Appartement;49,4;65;3
22261;92060;Appartement;18,77;22;1
22262;92049;Appartement;66,49;66;4
22263;92046;Appartement;83,19;80;3
22264;92040;Appartement;33,14;32;1
22265;92040;Maison;114,1;123;4
22266;92049;Appartement;62,04;61;3
22267;92032;Appartement;67,38;80;3
22268;92007;Appartement;38,28;38;1
22269;92023;Appartement;80,3;80;4
22270;92049;Appartement;37,09;36;1
22271;92040;Appartement;83,09;83;4
22272;92023;Appartement;56,24;76;3
22273;92019;Appartement;82,17;85;4
22274;92046;Appartement;302,35;156;5
22275;92049;Appartement;64,93;64;4
22276;92023;Appartement;80,47;80;4
22277;92075;Appartement;15,51;18;1
22278;92002;Appartement;69,58;69;3
22279;92040;Appartement;27,86;28;1
22280;92060;Appartement;42,45;42;2
22281;92071;Appartement;18,04;23;1
22282;92046;Appartement;19,86;20;1
22283;92046;Appartement;16,14;20;1
22284;92032;Appartement;59,58;59;4
22285;92023;Appartement;33,66;40;2
22286;92002;Appartement;58,02;61;3
22287;92007;Appartement;59,97;60;3
22288;92040;Appartement;36,94;32;2
22289;92023;Appartement;58,8;60;3
22290;92023;Appartement;52,4;50;3
22291;92020;Appartement;26,8;27;1
22292;92049;Appartement;51,66;54;3
22293;92046;Appartement;68,57;75;4
22294;92049;Appartement;41,25;40;2
22295;92019;Appartement;28,44;27;1
22296;92040;Maison;220,2;172;8
22297;92023;Appartement;35,45;36;1
22298;92049;Appartement;117,22;63;4
22299;92060;Appartement;72,13;72;3
22300;92002;Appartement;84,64;84;4
22301;92060;Appartement;42,81;43;2
22302;92075;Appartement;94,13;90;4
22303;92075;Appartement;61,61;55;2
22304;92040;Appartement;63,52;55;3
22305;92002;Appartement;51,33;51;3
22306;92049;Appartement;69,19;69;3
22307;92049;Appartement;30,5;31;1
22308;92019;Appartement;49,7;51;3
22309;92019;Appartement;21,11;22;1
22310;92007;Appartement;62,23;61;3
22311;92023;Appartement;94,84;94;4
22312;92040;Appartement;43,32;47;2
22313;92046;Appartement;54,92;53;2
22314;92002;Appartement;81,29;81;4
22315;92049;Appartement;32,65;30;2
22316;92040;Appartement;32,1;31;2
22317;92040;Appartement;40,75;45;2
22318;92071;Appartement;66,13;67;3
22319;92002;Appartement;43,24;44;2
22320;92007;Appartement;50,3;55;2
22321;92049;Appartement;64,29;62;3
22322;92040;Appartement;21,64;21;1
22323;92049;Appartement;18,05;18;1
22324;92023;Appartement;49,91;41;2
22325;92019;Appartement;105,75;104;5
22326;92020;Appartement;61,24;61;3
22327;92049;Appartement;50,46;49;2
22328;92020;Appartement;66,17;65;3
22329;92014;Appartement;66,08;65;2
22330;92046;Appartement;14,45;14;1
22331;92040;Appartement;24,13;24;1
22332;92040;Appartement;69,03;65;4
22333;92040;Appartement;44,64;46;3
22334;92049;Appartement;52,79;52;3
22335;92014;Appartement;44,56;45;2
22336;92023;Appartement;48,51;46;2
22337;92020;Appartement;71,03;69;3
22338;92040;Appartement;34,08;36;2
22339;92040;Appartement;24,24;24;1
22340;92049;Appartement;82,24;82;3
22341;92049;Appartement;29,56;31;2
22342;92040;Appartement;49,06;49;2
22343;92023;Appartement;50,13;64;2
22344;92049;Appartement;31;29;2
22345;92049;Appartement;73,16;73;4
22346;92046;Appartement;24,68;27;1
22347;92002;Appartement;73,2;72;5
22348;92019;Appartement;77,23;78;3
22349;92049;Appartement;32,81;32;1
22350;92049;Appartement;40,91;43;5
22351;92040;Appartement;61,32;60;3
22352;92040;Appartement;43,38;44;2
22353;92023;Appartement;57,02;56;3
22354;92075;Appartement;53,06;53;3
22355;92049;Appartement;46,1;45;3
22356;92049;Appartement;91,34;91;4
22357;92020;Appartement;76,42;73;3
22358;92002;Appartement;24,4;24;1
22359;92040;Appartement;51,33;50;3
22360;92049;Appartement;14,65;20;1
22361;92049;Appartement;74,55;74;3
22362;92019;Maison;156,11;156;7
22363;92014;Appartement;40,82;40;2
22364;92075;Appartement;113,68;113;5
22365;92060;Appartement;49,6;49;2
22366;92040;Appartement;27,66;27;1
22367;92032;Appartement;26,01;25;1
22368;92020;Appartement;65;56;3
22369;92040;Appartement;39,61;45;1
22370;92007;Appartement;56,69;56;3
22371;92023;Appartement;32,23;34;2
22372;92007;Appartement;56,02;57;3
22373;92040;Appartement;50,03;50;2
22374;92002;Appartement;66,86;65;3
22375;92023;Appartement;62,52;62;3
22376;92075;Appartement;73,65;73;3
22377;92040;Appartement;18,51;20;1
22378;92020;Appartement;84,81;84;4
22379;92075;Appartement;22,83;26;2
22380;92014;Appartement;63,86;63;3
22381;92075;Appartement;38,23;37;2
22382;92014;Appartement;69,02;64;3
22383;92040;Appartement;68,56;69;3
22384;92002;Appartement;75,62;79;4
22385;92023;Appartement;30,13;30;2
22386;92032;Appartement;72,13;72;4
22387;92019;Appartement;84,45;78;3
22388;92049;Appartement;94,47;90;4
22389;92020;Appartement;40,39;43;2
22390;92040;Appartement;79,35;144;6
22391;92040;Appartement;39,05;39;2
22392;92075;Appartement;49,72;49;3
22393;92023;Appartement;70,02;66;3
22394;92032;Appartement;66,26;68;2
22395;92075;Appartement;51,28;52;1
22396;92071;Appartement;83,12;82;4
22397;92002;Appartement;43,74;44;2
22398;92002;Appartement;24,82;25;1
22399;92040;Appartement;59,2;64;3
22400;92007;Appartement;41,6;42;2
22401;92075;Appartement;47,47;49;3
22402;92040;Appartement;118,78;119;5
22403;92040;Appartement;24,9;27;1
22404;92075;Appartement;36,83;37;2
22405;92040;Appartement;72,12;71;3
22406;92040;Appartement;102,25;103;3
22407;92075;Appartement;38,86;39;2
22408;92049;Appartement;72,32;70;1
22409;92020;Appartement;102,77;103;5
22410;92040;Appartement;31,05;32;2
22411;92040;Appartement;26,96;30;2
22412;92049;Appartement;35,05;35;2
22413;92060;Appartement;71,14;70;3
22414;92002;Appartement;52,84;60;3
22415;92014;Appartement;33,49;33;1
22416;92049;Appartement;74,61;74;3
22417;92007;Appartement;60,65;60;3
22418;92032;Maison;136,56;96;5
22419;92023;Appartement;31,61;36;1
22420;92046;Appartement;30,6;30;2
22421;92075;Appartement;69,49;72;3
22422;92040;Appartement;80,98;80;3
22423;92060;Appartement;62,6;62;3
22424;92046;Appartement;23,8;24;1
22425;92019;Appartement;27,85;31;2
22426;92032;Appartement;68,6;67;4
22427;92040;Appartement;29,03;29;1
22428;92075;Appartement;135,19;140;3
22429;92014;Maison;122,04;122;4
22430;92071;Appartement;88,62;85;5
22431;92040;Appartement;44,73;46;2
22432;92020;Appartement;64,73;63;3
22433;92060;Appartement;28,55;28;1
22434;92040;Appartement;37,24;37;2
22435;92049;Appartement;44,49;44;2
22436;92049;Appartement;32,16;33;1
22437;92002;Appartement;30,19;30;1
22438;92049;Appartement;61,76;40;2
22439;92007;Appartement;41,87;42;2
22440;92049;Appartement;38,74;38;2
22441;92023;Appartement;63,08;62;3
22442;92023;Appartement;66,08;65;3
22443;92071;Appartement;36,93;38;1
22444;92002;Appartement;21,24;22;1
22445;92014;Appartement;29,33;30;1
22446;92020;Appartement;84,03;83;4
22447;92019;Appartement;95,62;96;5
22448;92040;Appartement;97,42;120;3
22449;92007;Appartement;47,04;47;2
22450;92032;Appartement;67,07;69;3
22451;92002;Appartement;64,89;64;3
22452;92040;Appartement;46,03;47;2
22453;92040;Appartement;67,54;67;3
22454;92032;Appartement;66,58;67;3
22455;92040;Appartement;29,04;29;1
22456;92020;Appartement;68,95;69;3
22457;92049;Appartement;42,7;42;2
22458;92019;Appartement;60,97;61;3
22459;92023;Appartement;63,74;64;2
22460;92046;Appartement;42,36;45;2
22461;92071;Appartement;17,43;16;1
22462;92046;Appartement;33,72;38;2
22463;92032;Appartement;28,1;27;1
22464;92046;Appartement;52,61;53;3
22465;92020;Appartement;61,18;62;3
22466;92019;Appartement;24,4;25;1
22467;92046;Maison;63,41;40;3
22468;92075;Appartement;42,97;41;2
22469;92049;Appartement;47,83;48;2
22470;92023;Appartement;51,69;49;3
22471;92023;Appartement;61,88;61;3
22472;92060;Appartement;66,37;67;3
22473;92020;Appartement;32,26;35;1
22474;92032;Appartement;43,86;41;2
