"uai","code_departement","code_academie","libelle_academie","code_commune","nom_commune","restauration","hebergement","ulis","apprentissage","segpa","section_arts","section_cinema","section_theatre","section_sport","section_internationale","section_europeenne","lycee_agricole","lycee_militaire","lycee_des_metiers","post_bac"
"0930960N","93","24","Créteil","93048","Montreuil","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0930961P","93","24","Créteil","93005","Aulnay-sous-Bois","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0930962R","93","24","Créteil","93008","Bobigny","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0930965U","93","24","Créteil","93048","Montreuil","1,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0930974D","93","24","Créteil","93077","Villemomble","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0931024H","93","24","Créteil","93001","Aubervilliers","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0931026K","93","24","Créteil","93005","Aulnay-sous-Bois","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0931193S","93","24","Créteil","93073","Tremblay-en-France","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0931198X","93","24","Créteil","93008","Bobigny","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0931205E","93","24","Créteil","93007","Le Blanc-Mesnil","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931233K","93","24","Créteil","93032","Gagny","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931234L","93","24","Créteil","93006","Bagnolet","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0931272C","93","24","Créteil","93032","Gagny","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0931369H","93","24","Créteil","93051","Noisy-le-Grand","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0931386B","93","24","Créteil","93046","Livry-Gargan","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931388D","93","24","Créteil","93066","Saint-Denis","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931427W","93","24","Créteil","93066","Saint-Denis","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931430Z","93","24","Créteil","93027","La Courneuve","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0931431A","93","24","Créteil","93030","Dugny","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0931432B","93","24","Créteil","93029","Drancy","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931464L","93","24","Créteil","93032","Gagny","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931565W","93","24","Créteil","93051","Noisy-le-Grand","1,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0931571C","93","24","Créteil","93078","Villepinte","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931573E","93","24","Créteil","93030","Dugny","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931584S","93","24","Créteil","93078","Villepinte","1,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0931585T","93","24","Créteil","93046","Livry-Gargan","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0931609U","93","24","Créteil","93050","Neuilly-sur-Marne","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0931613Y","93","24","Créteil","93008","Bobigny","1,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0931735F","93","24","Créteil","93031","Epinay-sur-Seine","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0"
"0931736G","93","24","Créteil","93072","Stains","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931737H","93","24","Créteil","93001","Aubervilliers","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931738J","93","24","Créteil","93027","La Courneuve","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931739K","93","24","Créteil","93064","Rosny-sous-Bois","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931740L","93","24","Créteil","93010","Bondy","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931743P","93","24","Créteil","93045","Les Lilas","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931764M","93","24","Créteil","93055","Pantin","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931779D","93","24","Créteil","93048","Montreuil","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","1,0"
"0931796X","93","24","Créteil","93048","Montreuil","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0931797Y","93","24","Créteil","93066","Saint-Denis","1,0","0,0","0,0","1,0","0,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0931799A","93","24","Créteil","93074","Vaujours","1,0","1,0","0,0","0,0","0,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0931812P","93","24","Créteil","93062","Le Raincy","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931813R","93","24","Créteil","93057","Les Pavillons-sous-Bois","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0931950P","93","24","Créteil","93008","Bobigny","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932026X","93","24","Créteil","93014","Clichy-sous-Bois","1,0","1,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0932030B","93","24","Créteil","93072","Stains","1,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0932031C","93","24","Créteil","93064","Rosny-sous-Bois","1,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0932034F","93","24","Créteil","93007","Le Blanc-Mesnil","1,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932036H","93","24","Créteil","93051","Noisy-le-Grand","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932046U","93","24","Créteil","93073","Tremblay-en-France","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0932047V","93","24","Créteil","93051","Noisy-le-Grand","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","1,0","1,0"
"0932048W","93","24","Créteil","93071","Sevran","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0932073Y","93","24","Créteil","93045","Les Lilas","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932074Z","93","24","Créteil","93070","Saint-Ouen","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0932110N","93","24","Créteil","93001","Aubervilliers","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932112R","93","24","Créteil","93048","Montreuil","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0"
"0932113S","93","24","Créteil","93051","Noisy-le-Grand","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932115U","93","24","Créteil","93073","Tremblay-en-France","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932116V","93","24","Créteil","93048","Montreuil","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0932117W","93","24","Créteil","93055","Pantin","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932118X","93","24","Créteil","93007","Le Blanc-Mesnil","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932119Y","93","24","Créteil","93006","Bagnolet","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0932120Z","93","24","Créteil","93046","Livry-Gargan","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0932121A","93","24","Créteil","93066","Saint-Denis","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0932122B","93","24","Créteil","93001","Aubervilliers","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932123C","93","24","Créteil","93008","Bobigny","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","0,0"
"0932126F","93","24","Créteil","93030","Dugny","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0932129J","93","24","Créteil","93066","Saint-Denis","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0"
"0932221J","93","24","Créteil","93077","Villemomble","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0932222K","93","24","Créteil","93062","Le Raincy","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932228S","93","24","Créteil","93078","Villepinte","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932229T","93","24","Créteil","93029","Drancy","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0932236A","93","24","Créteil","93071","Sevran","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932260B","93","24","Créteil","93078","Villepinte","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0932267J","93","24","Créteil","93063","Romainville","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0"
"0932281Z","93","24","Créteil","93073","Tremblay-en-France","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932282A","93","24","Créteil","93010","Bondy","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932291K","93","24","Créteil","93050","Neuilly-sur-Marne","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0932303Y","93","24","Créteil","93062","Le Raincy","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932367T","93","24","Créteil","93066","Saint-Denis","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0932368U","93","24","Créteil","93010","Bondy","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932369V","93","24","Créteil","93006","Bagnolet","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932370W","93","24","Créteil","93005","Aulnay-sous-Bois","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932373Z","93","24","Créteil","93032","Gagny","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932375B","93","24","Créteil","93032","Gagny","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932376C","93","24","Créteil","93008","Bobigny","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932377D","93","24","Créteil","93066","Saint-Denis","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932387P","93","24","Créteil","93057","Les Pavillons-sous-Bois","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932396Z","93","24","Créteil","93007","Le Blanc-Mesnil","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932463X","93","24","Créteil","93013","Le Bourget","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932477M","93","24","Créteil","93048","Montreuil","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932562E","93","24","Créteil","93008","Bobigny","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932577W","93","24","Créteil","93013","Le Bourget","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932618R","93","24","Créteil","93030","Dugny","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0932619S","93","24","Créteil","93029","Drancy","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932638M","93","24","Créteil","93051","Noisy-le-Grand","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0"
"0932653D","93","24","Créteil","93055","Pantin","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932654E","93","24","Créteil","93072","Stains","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932667U","93","24","Créteil","93066","Saint-Denis","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0932670X","93","24","Créteil","93007","Le Blanc-Mesnil","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932672Z","93","24","Créteil","93071","Sevran","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932691V","93","24","Créteil","93008","Bobigny","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932729L","93","24","Créteil","93071","Sevran","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932783V","93","24","Créteil","93059","Pierrefitte-sur-Seine","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932798L","93","24","Créteil","93014","Clichy-sous-Bois","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932799M","93","24","Créteil","93010","Bondy","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932804T","93","24","Créteil","93072","Stains","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932825R","93","24","Créteil","93071","Sevran","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0"
"0932843K","93","24","Créteil","93048","Montreuil","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932845M","93","24","Créteil","93031","Epinay-sur-Seine","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0932861E","93","24","Créteil","93031","Epinay-sur-Seine","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0940112L","94","24","Créteil","94017","Champigny-sur-Marne","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","0,0"
"0940113M","94","24","Créteil","94017","Champigny-sur-Marne","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0940114N","94","24","Créteil","94028","Créteil","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0940115P","94","24","Créteil","94041","Ivry-sur-Seine","1,0","0,0","0,0","0,0","0,0","1,0","1,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0940116R","94","24","Créteil","94046","Maisons-Alfort","1,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0940117S","94","24","Créteil","94052","Nogent-sur-Marne","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0"
"0940118T","94","24","Créteil","94052","Nogent-sur-Marne","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0940119U","94","24","Créteil","94058","Le Perreux-sur-Marne","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0940120V","94","24","Créteil","94068","Saint-Maur-des-Fossés","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0940121W","94","24","Créteil","94068","Saint-Maur-des-Fossés","1,0","0,0","0,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0940122X","94","24","Créteil","94068","Saint-Maur-des-Fossés","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0940123Y","94","24","Créteil","94073","Thiais","1,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0940124Z","94","24","Créteil","94080","Vincennes","1,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0940126B","94","24","Créteil","94002","Alfortville","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0940129E","94","24","Créteil","94081","Vitry-sur-Seine","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","1,0","1,0"
"0940132H","94","24","Créteil","94017","Champigny-sur-Marne","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0940133J","94","24","Créteil","94017","Champigny-sur-Marne","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0940134K","94","24","Créteil","94037","Gentilly","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0940136M","94","24","Créteil","94041","Ivry-sur-Seine","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0940137N","94","24","Créteil","94052","Nogent-sur-Marne","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0940138P","94","24","Créteil","94054","Orly","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0940139R","94","24","Créteil","94058","Le Perreux-sur-Marne","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0940140S","94","24","Créteil","94068","Saint-Maur-des-Fossés","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0940141T","94","24","Créteil","94022","Choisy-le-Roi","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0940143V","94","24","Créteil","94080","Vincennes","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0940144W","94","24","Créteil","94081","Vitry-sur-Seine","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0940145X","94","24","Créteil","94081","Vitry-sur-Seine","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0940578T","94","24","Créteil","94052","Nogent-sur-Marne","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0940580V","94","24","Créteil","94016","Cachan","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0940585A","94","24","Créteil","94068","Saint-Maur-des-Fossés","1,0","0,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0940742W","94","24","Créteil","94044","Limeil-Brévannes","1,0","0,0","0,0","0,0","0,0","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0940743X","94","24","Créteil","94077","Villeneuve-le-Roi","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","1,0"
"0940750E","94","24","Créteil","94078","Villeneuve-Saint-Georges","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0940821G","94","24","Créteil","94080","Vincennes","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0940822H","94","24","Créteil","94080","Vincennes","1,0","1,0","0,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0940823J","94","24","Créteil","94016","Cachan","1,0","1,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","1,0"
"0940853S","94","24","Créteil","94073","Thiais","1,0","1,0","1,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0940877T","94","24","Créteil","94080","Vincennes","1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0940878U","94","24","Créteil","94068","Saint-Maur-des-Fossés","1,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0"
"0940880W","94","24","Créteil","94052","Nogent-sur-Marne","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"
"0940881X","94","24","Créteil","94052","Nogent-sur-Marne","1,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"0940882Y","94","24","Créteil","94067","Saint-Mandé","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
